transaction_id,datetime,category,subcategory,merchant,description,payment_method,account,card_last4,amount_base,tax,tip,total,currency,is_refund,channel,device,city,state,country,is_recurring,subscription_name,is_split,split_group_id,notes,tags
a5996ee9-fd69-4ce8-8986-4b0a60670d00,2024-11-08 21:51:37,Education,Books,Amazon Books,Books purchase at Amazon Books,Amex Credit Card,Credit Card - Mastercard,7665,40.31,2.36,0,42.67,USD,FALSE,Online,Android,San Francisco,CA,USA,FALSE,,TRUE,,,"urgent,books,courses"
86dd0bcf-3250-485a-8e86-b73e509413ca,2024-11-09 13:13:03,Housing,Rent,Sunrise Apartments,Rent purchase at Sunrise Apartments,Amex Credit Card,Credit Card - Visa,0368,1200,0,0,1200,USD,FALSE,Online,Web,Houston,TX,USA,FALSE,,FALSE,,,bills
2e09df92-cb38-45cf-9722-f40ccba850be,2024-11-10 07:11:18,Transportation,Public Transit,Lyft,Public Transit purchase at Lyft,Apple Pay,Checking,,13.34,0,0,13.34,USD,FALSE,Online,iPhone,Tacoma,WA,USA,FALSE,,FALSE,,,car
5fda26d9-1cf5-48b8-a6aa-f9606a6157c2,2024-11-10 19:01:26,Food & Dining,Coffee,Blue Bottle,Blue Bottle - coffee,Amex Credit Card,Savings,,8.38,0.45,1.52,10.35,USD,FALSE,Online,POS Terminal,Tacoma,WA,USA,FALSE,,FALSE,,,dining
35e38718-fa20-446b-a2da-944689a164f5,2024-11-10 21:56:18,Housing,Rent,Sunrise Apartments,Sunrise Apartments - rent,Amex Credit Card,Credit Card - Mastercard,8682,1664.45,0,0,1664.45,USD,FALSE,In-Store,Android,Austin,TX,USA,FALSE,,FALSE,,,"home,rent"
f64429a7-9ba6-478a-bead-a12fde1be379,2024-11-11 18:52:39,Food & Dining,Restaurants,Local Diner,Food & Dining: Restaurants,Apple Pay,Credit Card - Visa,8131,13.71,1.25,1.45,16.41,USD,FALSE,Online,iPhone,Miami,FL,USA,FALSE,,FALSE,,,"treat,meal"
7bf0959d-2503-4119-b6f6-99b61627b5e5,2024-11-11 19:27:45,Food & Dining,Coffee,Blue Bottle,Blue Bottle - coffee,Google Pay,Credit Card - Amex,1779,4.57,0.31,0.9,5.78,USD,FALSE,App,iPhone,Buffalo,NY,USA,FALSE,,FALSE,,,meal
1021385e-9a0d-4aff-96d4-7c539f13fa16,2024-11-11 20:42:07,Food & Dining,Groceries,Kroger,Groceries expense,UPI,Savings,,31.31,1.79,0,33.1,USD,FALSE,In-Store,Android,San Diego,CA,USA,FALSE,,FALSE,,,"treat,food"
77f691d8-b193-4119-ba68-32e66a4d0a31,2024-11-12 06:07:23,Travel,Hotels,Airbnb,Paid Airbnb for hotels,Apple Pay,Credit Card - Visa,9687,337.8,0,0,337.8,USD,FALSE,In-Store,iPhone,San Francisco,CA,USA,FALSE,,FALSE,,,"trip,flight,monthly"
10f0d023-3285-484b-b171-e990f19a9a31,2024-11-12 08:09:00,Entertainment,Streaming,Netflix,Netflix - Netflix,Visa Credit Card,Credit Card - Visa,3554,15.49,0,0,15.49,USD,FALSE,Online,Web,Tampa,FL,USA,TRUE,Netflix,FALSE,,Recurring payment,"recurring,subscription"
3e352c3f-e1bd-42be-aacb-2f248cf85589,2024-11-12 08:31:41,Shopping,Home Goods,Bed Bath & Beyond,Home Goods purchase at Bed Bath & Beyond,Amex Credit Card,Credit Card - Mastercard,1883,65.12,5.43,0,70.55,USD,FALSE,App,iPhone,Chicago,IL,USA,FALSE,,FALSE,,,"shopping,clothes,monthly"
9feedddd-95d4-49ab-b049-0fd145162a66,2024-11-12 09:38:51,Food & Dining,Restaurants,Sushi Place,Restaurants expense,Bank Transfer,Credit Card - Mastercard,9465,22.36,1.21,3.11,26.68,USD,FALSE,App,POS Terminal,Somerville,MA,USA,FALSE,,FALSE,,,meal
1518217a-b8fe-48e7-b7be-27544d4715a0,2024-11-12 10:38:20,Shopping,Electronics,Amazon,Paid Amazon for electronics,Cash,Credit Card - Visa,4155,259.45,21.27,0,280.72,USD,FALSE,Online,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"shopping,clothes"
cd09b772-dc14-4452-b504-fb553bd1dc24,2024-11-13 08:58:27,Travel,Hotels,Airbnb,Paid Airbnb for hotels,Google Pay,Checking,,91.9,0,0,91.9,USD,FALSE,App,iPhone,Naperville,IL,USA,FALSE,,FALSE,,,hotel
806a2011-e2d9-424e-877b-34d53e6b7dcd,2024-11-13 11:03:42,Entertainment,Games,PlayStation Store,Games purchase at PlayStation Store (refund),Mastercard Debit,Credit Card - Amex,4960,33.73,2.09,0,-35.82,USD,TRUE,Online,Android,Tampa,FL,USA,FALSE,,FALSE,,,"discount,fun"
9afa81d2-f49d-4529-b891-81af992c9624,2024-11-13 21:19:42,Transportation,Public Transit,Uber,Paid Uber for public transit,Cash,Credit Card - Amex,1303,8.84,0,0,8.84,USD,FALSE,App,Web,Bellevue,WA,USA,FALSE,,FALSE,,,"fuel,car"
736aa361-daa1-4a5e-b938-a8d6ed2e2810,2024-11-14 07:08:21,Health,Doctor,HealthFirst,Doctor expense,Apple Pay,Checking,,231.19,0,0,231.19,USD,FALSE,In-Store,Android,San Francisco,CA,USA,FALSE,,FALSE,,,"monthly,health"
21ddcb63-1ab6-41ef-b2fe-a75f54f869ee,2024-11-14 09:43:18,Housing,Rent,Oakwood Rentals,Housing: Rent,Apple Pay,Credit Card - Visa,0510,1712.55,0,0,1712.55,USD,FALSE,Online,POS Terminal,New York,NY,USA,FALSE,,FALSE,,,"utilities,discount,rent"
55613dd7-5581-418c-aed9-ff9e05f0181e,2024-11-14 12:34:54,Health,Doctor,Dental Care,Dental Care - doctor,Amex Credit Card,Credit Card - Amex,9858,97.49,0,0,97.49,USD,FALSE,Online,Android,Philadelphia,PA,USA,FALSE,,FALSE,5990e0ca-ac4f-44ab-a4cb-152f37b85ff5,,"fitness,monthly,health"
54b0d1ce-4cd7-4e08-bef1-f2a6a41d3f2e,2024-11-14 19:09:38,Food & Dining,Restaurants,Pizza Hub,Paid Pizza Hub for restaurants,Mastercard Debit,Credit Card - Visa,8779,29.12,2.43,5.95,37.5,USD,FALSE,Online,iPhone,Buffalo,NY,USA,FALSE,,FALSE,,,meal
83bcb177-cd16-42ed-98e3-d6ccff1bce57,2024-11-14 21:23:49,Health,Gym,LA Fitness,LA Fitness - gym,Visa Credit Card,Credit Card - Mastercard,1642,39.21,0,0,39.21,USD,FALSE,Online,Web,Chicago,IL,USA,FALSE,,FALSE,,,"discount,health"
54cf1d82-a9a4-480e-8c06-c70a29feece8,2024-11-15 06:42:17,Housing,Utilities,GasCo,Utilities purchase at GasCo,Cash,Cash Wallet,,94.55,0,0,94.55,USD,FALSE,Online,POS Terminal,Philadelphia,PA,USA,FALSE,,FALSE,,,"home,monthly,bills"
b47c869d-29c0-446f-a32a-cd1420e7a65e,2024-11-15 11:32:00,Entertainment,Streaming,Spotify,Spotify - Spotify,Mastercard Debit,Credit Card - Visa,,10.99,0,0,10.99,USD,FALSE,Online,Web,Philadelphia,PA,USA,TRUE,Spotify,FALSE,,Recurring payment,"recurring,subscription"
02de5006-6af7-4372-9937-e7d85d4f00ee,2024-11-15 16:01:48,Transportation,Gas/Petrol,BP,BP - gas/petrol,Google Pay,Credit Card - Amex,3789,71.87,3.9,0,75.77,USD,FALSE,App,Android,New York,NY,USA,FALSE,,FALSE,,,"fuel,commute"
3454f3a5-9c0a-4337-8ac7-e4d1ba1c4094,2024-11-15 21:04:15,Housing,Rent,Oakwood Rentals,Rent expense,Visa Credit Card,Cash Wallet,,1200,0,0,1200,USD,FALSE,In-Store,Android,Miami,FL,USA,FALSE,,FALSE,,,home
56543fb4-3236-4420-8465-11467775c9a4,2024-11-15 21:16:25,Shopping,Home Goods,Wayfair,Wayfair - home goods,Bank Transfer,Credit Card - Amex,3759,107.71,9.59,0,117.3,USD,FALSE,App,POS Terminal,Bellevue,WA,USA,FALSE,,FALSE,,,"electronics,clothes"
cecfdf34-29b7-477d-ba89-392bd4c359c5,2024-11-16 06:19:59,Housing,Rent,Main Street Realty,Rent expense,Mastercard Debit,Cash Wallet,8003,1200,0,0,1200,USD,FALSE,In-Store,POS Terminal,Chicago,IL,USA,FALSE,,FALSE,,,home
b671b289-f25f-449e-8530-651cb2497d63,2024-11-16 22:11:25,Travel,Hotels,Marriott,Paid Marriott for hotels,Visa Credit Card,Cash Wallet,,86.02,0,0,86.02,USD,FALSE,App,Android,Cambridge,MA,USA,FALSE,,FALSE,,,"trip,vacation"
a85ef9e0-8d19-45a2-bff2-d4d21a733c00,2024-11-17 10:52:35,Entertainment,Games,PlayStation Store,Games expense,Google Pay,Credit Card - Mastercard,1815,10.28,0.59,0,10.87,USD,FALSE,App,iPhone,Los Angeles,CA,USA,FALSE,,FALSE,,,"streaming,fun"
f513a2e1-ca1a-4ae4-92a4-df8b4e37835f,2024-11-17 17:11:21,Housing,Rent,Oakwood Rentals,Rent expense,Amex Credit Card,Credit Card - Amex,5937,1200,0,0,1200,USD,FALSE,App,iPhone,Miami,FL,USA,FALSE,,FALSE,,,"urgent,rent"
4d32fffa-4e28-4933-8bc3-0bbac38e84d8,2024-11-17 21:21:03,Personal,Laundry,Wash&Fold,Laundry expense,Mastercard Debit,Cash Wallet,6229,13.22,0.98,0,14.2,USD,FALSE,In-Store,iPhone,Evanston,IL,USA,FALSE,,FALSE,,,"selfcare,errands"
5db4855f-20ed-4329-b6ac-310ca4c2388f,2024-11-18 10:20:13,Education,Books,Barnes & Noble,Barnes & Noble - books,Google Pay,Checking,,24.69,1.94,0,26.63,USD,FALSE,In-Store,Web,Boston,MA,USA,FALSE,,FALSE,,,"urgent,books,courses"
22fa9b71-f5e2-4f15-80c5-84dffa032065,2024-11-18 13:04:50,Personal,Salon,Local Salon,Local Salon - salon,Cash,Credit Card - Visa,2291,48.39,3.21,0,51.6,USD,FALSE,App,POS Terminal,Somerville,MA,USA,FALSE,,FALSE,,,"selfcare,errands"
bdcfba42-3d9d-4501-adbf-1e11294fc1bd,2024-11-18 15:31:41,Shopping,Electronics,Apple Store,Paid Apple Store for electronics,Google Pay,Checking,,151.97,7.85,0,159.82,USD,FALSE,App,Web,Houston,TX,USA,FALSE,,FALSE,7919b9d1-7a77-425f-ba42-f5baee9fae7b,,"home,shopping"
c65bff6c-e601-41bb-b5da-ce3b66301890,2024-11-19 07:28:12,Shopping,Electronics,Apple Store,Paid Apple Store for electronics,Mastercard Debit,Cash Wallet,4249,203.85,16.05,0,219.9,USD,FALSE,In-Store,Android,San Diego,CA,USA,FALSE,,FALSE,,,"home,electronics"
cfe75c26-fb8f-4fbc-a5b5-13d1665df881,2024-11-19 10:37:48,Transportation,Gas/Petrol,Shell,Gas/Petrol purchase at Shell,Visa Credit Card,Savings,,26.23,1.92,0,28.15,USD,FALSE,In-Store,Android,Orlando,FL,USA,FALSE,,FALSE,,,"fuel,commute"
2ea3dba1-8cb2-4fea-a399-d347cd5d5d3d,2024-11-19 13:08:42,Personal,Salon,Local Salon,Salon purchase at Local Salon,Apple Pay,Checking,,43.5,3.92,0,47.42,USD,FALSE,App,Web,Los Angeles,CA,USA,FALSE,,FALSE,,,"selfcare,promo"
a0995515-a627-4450-b710-2d1732416c5a,2024-11-19 13:32:31,Housing,Rent,Main Street Realty,Housing: Rent,Bank Transfer,Cash Wallet,,1200,0,0,1200,USD,FALSE,App,Android,Orlando,FL,USA,FALSE,,FALSE,,,"utilities,home"
b05391ce-0cdc-459f-8075-6267d85da5a1,2024-11-20 11:23:34,Food & Dining,Groceries,Whole Foods,Food & Dining: Groceries,UPI,Credit Card - Amex,9230,36.36,3.31,0,39.67,USD,FALSE,In-Store,Web,Boston,MA,USA,FALSE,,FALSE,,,food
c73afd58-61a8-4064-a404-a79f9e387f8f,2024-11-20 19:02:48,Housing,Rent,Sunrise Apartments,Paid Sunrise Apartments for rent,Google Pay,Credit Card - Mastercard,5498,1200,0,0,1200,USD,FALSE,Online,Android,Seattle,WA,USA,FALSE,,FALSE,48e8aba4-796a-476f-8fba-7719ac6b6115,,"utilities,promo"
9d2a3d64-6a83-49fc-8ffc-e2a6f02d0391,2024-11-21 11:50:03,Travel,Hotels,Hyatt,Hyatt - hotels,Apple Pay,Cash Wallet,,122.85,0,0,122.85,USD,FALSE,Online,POS Terminal,Evanston,IL,USA,FALSE,,FALSE,,,"vacation,hotel"
3631f13e-317a-41b5-84b8-9d2f47e31b69,2024-11-21 14:00:57,Health,Pharmacy,Walgreens,Walgreens - pharmacy,UPI,Cash Wallet,,33.96,0,0,33.96,USD,FALSE,In-Store,Android,Austin,TX,USA,FALSE,,FALSE,,,"medical,fitness"
957506e9-8567-4235-8d32-dfaf9b23ce7f,2024-11-21 17:31:09,Shopping,Clothing,Zara,Zara - clothing,Bank Transfer,Credit Card - Visa,4324,57.36,4.46,0,61.82,USD,FALSE,In-Store,POS Terminal,Buffalo,NY,USA,FALSE,,FALSE,,,"gift,electronics"
a4b3179a-0186-4bdf-b464-49a081ca8b4f,2024-11-22 06:57:25,Shopping,Home Goods,Bed Bath & Beyond,Home Goods expense,Cash,Credit Card - Amex,8849,205.77,18.79,0,224.56,USD,FALSE,Online,POS Terminal,Philadelphia,PA,USA,FALSE,,FALSE,,,"shopping,clothes"
f162f55a-8e83-4794-a1e8-94647d8fd2c2,2024-11-22 17:28:02,Food & Dining,Groceries,Whole Foods,Paid Whole Foods for groceries,Bank Transfer,Savings,,35.96,2.13,0,38.09,USD,FALSE,In-Store,Android,Orlando,FL,USA,FALSE,,FALSE,,,"food,meal"
99541f86-6726-4940-bd78-42422ebf9dae,2024-11-22 17:35:53,Health,Doctor,Dental Care,Dental Care - doctor,Apple Pay,Cash Wallet,,102.96,0,0,102.96,USD,FALSE,App,iPhone,San Francisco,CA,USA,FALSE,,FALSE,,,"urgent,fitness"
bf88ae65-d1bc-44e2-aa76-895551d2c6ab,2024-11-22 18:10:28,Shopping,Clothing,Zara,Clothing purchase at Zara,Apple Pay,Credit Card - Amex,3948,70.65,3.66,0,74.31,USD,FALSE,App,POS Terminal,Boston,MA,USA,FALSE,,FALSE,,,"gift,clothes"
66126ceb-e124-47e0-a2b8-e60e32a2ef34,2024-11-22 22:19:51,Education,Books,Barnes & Noble,Education: Books,UPI,Credit Card - Mastercard,0797,33.73,2.83,0,36.56,USD,FALSE,In-Store,Web,Evanston,IL,USA,FALSE,,FALSE,0b97981c-1f0d-461d-8749-d60bd230fdd5,,"urgent,learning,books"
1e93675a-a4af-4d5d-a9f0-6e208a76dbb3,2024-11-23 07:27:02,Shopping,Electronics,Micro Center,Micro Center - electronics,Cash,Credit Card - Mastercard,2356,164.06,13.24,0,177.3,USD,FALSE,In-Store,Web,Chicago,IL,USA,FALSE,,FALSE,,,"electronics,monthly"
a27ea3b9-550a-4eb7-961b-bcd0f74b5b32,2024-11-23 12:49:13,Housing,Rent,Oakwood Rentals,Housing: Rent,Amex Credit Card,Credit Card - Visa,0844,1200,0,0,1200,USD,FALSE,Online,iPhone,Allentown,PA,USA,FALSE,,FALSE,,,"utilities,promo,bills"
f1fe0aa2-1575-42ad-bed8-dc0936fdb16a,2024-11-24 09:33:55,Shopping,Home Goods,Bed Bath & Beyond,Home Goods purchase at Bed Bath & Beyond,Mastercard Debit,Checking,7005,67.33,3.74,0,71.07,USD,FALSE,In-Store,Android,Naperville,IL,USA,FALSE,,FALSE,,,"electronics,promo"
3124d7a7-75fc-4ca3-adf3-e4ab466b59a0,2024-11-24 14:09:16,Education,Books,Barnes & Noble,Paid Barnes & Noble for books,Mastercard Debit,Credit Card - Visa,8878,19.69,1.23,0,20.92,USD,FALSE,App,POS Terminal,Tacoma,WA,USA,FALSE,,FALSE,32b1088a-e6c7-481c-bb8a-16f4ee677323,,learning
32b8c90b-e654-46a6-beba-a46fdc6b5edd,2024-11-25 12:08:50,Health,Doctor,City Clinic,City Clinic - doctor,Google Pay,Credit Card - Mastercard,1960,107.04,0,0,107.04,USD,FALSE,Online,POS Terminal,Tampa,FL,USA,FALSE,,FALSE,,,"urgent,medical,health"
25db021d-5d89-4873-9fd6-d2422812b039,2024-11-25 12:37:20,Shopping,Clothing,Zara,Clothing expense,Google Pay,Credit Card - Mastercard,1889,91.28,4.67,0,95.95,USD,FALSE,App,POS Terminal,Evanston,IL,USA,FALSE,,FALSE,,,"home,electronics,promo"
7d39bd1c-920d-4db0-9061-875b6b2a2872,2024-11-25 15:41:51,Personal,Laundry,Spin Laundry,Spin Laundry - laundry,Amex Credit Card,Checking,,7.49,0.55,0,8.04,USD,FALSE,App,POS Terminal,Allentown,PA,USA,FALSE,,FALSE,,,errands
35d36bc8-073c-4703-9077-6eda07290d65,2024-11-25 18:54:09,Transportation,Parking,ParkEasy,ParkEasy - parking,Mastercard Debit,Savings,2893,8.15,0.49,0,8.64,USD,FALSE,In-Store,Android,Miami,FL,USA,FALSE,,FALSE,,,"urgent,commute,car"
27018e23-33fb-4e20-bc48-3c729d5580fa,2024-11-26 09:10:31,Transportation,Rideshare,Lyft,Rideshare expense,Mastercard Debit,Savings,5866,60,0,11.45,71.45,USD,FALSE,Online,iPhone,Boston,MA,USA,FALSE,,FALSE,,,"urgent,fuel"
1cde08d9-df7e-46dd-8e2b-a249c9545a8d,2024-11-26 15:08:25,Transportation,Public Transit,Metro Card,Metro Card - public transit,Google Pay,Credit Card - Visa,2902,8.18,0,0,8.18,USD,FALSE,App,Web,Tampa,FL,USA,FALSE,,FALSE,,,"fuel,travel"
63dca866-3cd8-4b1c-9f0e-02db8ce95b41,2024-11-27 07:05:49,Housing,Rent,Main Street Realty,Rent expense,Amex Credit Card,Credit Card - Mastercard,1514,2400,0,0,2400,USD,FALSE,In-Store,iPhone,Houston,TX,USA,FALSE,,FALSE,,,"utilities,gift,rent"
bf71b0b5-f1c1-4bc6-a5e3-17f5f3e589d6,2024-11-27 11:00:07,Housing,Rent,Sunrise Apartments,Sunrise Apartments - rent,Cash,Credit Card - Amex,7868,1200,0,0,1200,USD,FALSE,In-Store,POS Terminal,San Francisco,CA,USA,FALSE,,TRUE,,,"utilities,promo,bills"
f58fc9d2-bbde-4d5f-8b3d-1ba6147ae2b0,2024-11-27 17:19:04,Shopping,Clothing,Nordstrom Rack,Nordstrom Rack - clothing,Mastercard Debit,Credit Card - Mastercard,4239,93.59,6.13,0,99.72,USD,FALSE,In-Store,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"home,shopping,discount"
53f8ab0d-009a-41fb-870f-01cafa8ca3c4,2024-11-27 22:21:47,Personal,Laundry,Coin Laundry,Coin Laundry - laundry,Amex Credit Card,Credit Card - Amex,9888,15.34,0.98,0,16.32,USD,FALSE,In-Store,iPhone,Philadelphia,PA,USA,FALSE,,FALSE,,,"selfcare,discount"
435b73f1-471c-42ac-b3b4-ded233e54e90,2024-11-28 11:54:47,Entertainment,Streaming,Netflix,Paid Netflix for streaming,Visa Credit Card,Checking,,18.45,0,0,18.45,USD,FALSE,In-Store,Web,Pittsburgh,PA,USA,FALSE,,FALSE,,,"promo,movies"
fed43849-56e5-40df-91a8-02a593f17188,2024-11-28 15:24:30,Education,Courses,LinkedIn Learning,Paid LinkedIn Learning for courses,UPI,Savings,,76.56,0,0,76.56,USD,FALSE,App,POS Terminal,San Diego,CA,USA,FALSE,,TRUE,,,"urgent,books,courses"
b893ab2a-109a-4030-8622-4be7373efc5c,2024-11-28 19:22:31,Housing,Utilities,GasCo,GasCo - utilities,Apple Pay,Savings,,60.68,0,0,60.68,USD,FALSE,In-Store,POS Terminal,Tampa,FL,USA,FALSE,,FALSE,,,"gift,home,bills"
52d3729a-b309-408c-ad82-8cac25d5416e,2024-11-28 19:40:14,Health,Gym,Planet Fitness,Paid Planet Fitness for gym,Visa Credit Card,Credit Card - Visa,8448,10,0,0,10,USD,FALSE,In-Store,Web,San Diego,CA,USA,FALSE,,TRUE,,,fitness
e249d420-a2ef-45ad-b727-89c6f2b9c8f4,2024-11-29 11:40:56,Travel,Car Rental,Hertz,Paid Hertz for car rental,Cash,Savings,,55.6,0,0,55.6,USD,FALSE,Online,Android,San Diego,CA,USA,FALSE,,FALSE,,,"vacation,discount"
f0e6a65a-7977-4346-a276-4206c7ba95b9,2024-11-30 10:41:59,Education,Courses,LinkedIn Learning,LinkedIn Learning - courses,Visa Credit Card,Credit Card - Amex,3180,58.87,0,0,58.87,USD,FALSE,App,Web,San Francisco,CA,USA,FALSE,,FALSE,,,"gift,learning,courses"
1310847f-872e-41b7-b41d-d6e63cca6a1f,2024-11-30 15:01:16,Health,Pharmacy,CVS,CVS - pharmacy,Cash,Savings,,56.62,0,0,56.62,USD,FALSE,Online,iPhone,Tacoma,WA,USA,FALSE,,FALSE,,,"gift,fitness"
a2701c51-6790-47bf-9c63-1a323fcc1e67,2024-11-30 15:46:59,Personal,Gifts,Hallmark,Hallmark - gifts,Amex Credit Card,Savings,,39.4,3,0,42.4,USD,FALSE,Online,iPhone,Austin,TX,USA,FALSE,,FALSE,,,"urgent,selfcare"
61716afc-d1c1-4596-99fb-af39e01b7da9,2024-11-30 19:04:05,Personal,Salon,Nail Spa,Nail Spa - salon,Amex Credit Card,Cash Wallet,,71.46,4.46,0,75.92,USD,FALSE,In-Store,Web,San Diego,CA,USA,FALSE,,FALSE,,,"selfcare,errands"
04be5a54-a58c-4259-b9ca-ff07fd4c8b64,2024-11-30 21:43:06,Shopping,Home Goods,Wayfair,Home Goods purchase at Wayfair,Google Pay,Credit Card - Mastercard,1235,72.91,5.63,0,78.54,USD,FALSE,App,iPhone,Bellevue,WA,USA,FALSE,,FALSE,,,"home,electronics"
36d54630-6c8d-4c69-8c23-72abbb760f29,2024-12-01 16:26:31,Travel,Hotels,Hyatt,Paid Hyatt for hotels,Mastercard Debit,Credit Card - Amex,3406,112.27,0,0,112.27,USD,FALSE,App,Web,Tacoma,WA,USA,FALSE,,FALSE,,,hotel
febbcaa2-7b1c-42a6-94d9-7d4acd31d0f1,2024-12-02 10:28:02,Shopping,Home Goods,Home Depot,Home Depot - home goods,Apple Pay,Savings,,327.58,24.53,0,352.11,USD,FALSE,Online,Web,Buffalo,NY,USA,FALSE,,FALSE,,,"home,discount"
c00c59ac-6bab-435d-a128-0b479b812751,2024-12-02 16:17:39,Travel,Flights,Delta,Flights purchase at Delta,Bank Transfer,Credit Card - Visa,3373,378.32,0,0,378.32,USD,FALSE,App,POS Terminal,San Diego,CA,USA,FALSE,,FALSE,,,"trip,flight"
21d58c91-82fd-4b89-a032-f5f97298a361,2024-12-02 17:25:03,Shopping,Clothing,Old Navy,Paid Old Navy for clothing,Cash,Credit Card - Mastercard,6989,83.3,4.45,0,87.75,USD,FALSE,Online,POS Terminal,New York,NY,USA,FALSE,,FALSE,,,shopping
fe4f458e-3b26-4fa5-9c72-ce8966fb0334,2024-12-03 11:32:22,Education,Courses,edX,Paid edX for courses,Visa Credit Card,Credit Card - Mastercard,1477,172.95,0,0,172.95,USD,FALSE,Online,Android,Tacoma,WA,USA,FALSE,,FALSE,,,"learning,courses"
fb430836-175f-4c70-9c7f-add19b327290,2024-12-03 22:36:11,Entertainment,Streaming,Spotify,Entertainment: Streaming,UPI,Savings,,12.62,0,0,12.62,USD,FALSE,App,Web,Naperville,IL,USA,FALSE,,FALSE,,,"games,promo,movies"
0067422d-ced7-4846-aab0-f6607e952c4b,2024-12-04 13:37:03,Entertainment,Streaming,Disney+,Streaming purchase at Disney+,Mastercard Debit,Credit Card - Visa,5864,16.46,0,0,16.46,USD,FALSE,In-Store,POS Terminal,Los Angeles,CA,USA,FALSE,,FALSE,,,"discount,games,streaming"
d1933409-e049-46eb-ae92-b4285960d9a6,2024-12-04 16:04:26,Entertainment,Games,Steam,Games expense,Amex Credit Card,Credit Card - Mastercard,4570,29.37,2.01,0,31.38,USD,FALSE,In-Store,iPhone,Naperville,IL,USA,FALSE,,FALSE,,,"gift,streaming"
3da7eb56-c927-4445-ae5a-931f4455e459,2024-12-05 07:44:00,Health,Gym,Planet Fitness,Gym Membership - Planet Fitness,Checking,Checking,,25,0,0,25,USD,FALSE,Online,Web,Los Angeles,CA,USA,TRUE,Gym Membership,FALSE,,Recurring payment,"recurring,subscription"
c84db6b9-c41b-462d-9e70-9af9a018f00a,2024-12-05 20:27:23,Food & Dining,Coffee,Dunkin,Coffee purchase at Dunkin,Cash,Cash Wallet,,7.58,0.52,1.15,9.25,USD,FALSE,App,Android,Somerville,MA,USA,FALSE,,FALSE,,,"urgent,treat,meal"
f31af6b8-3b5c-4685-acf4-fefa20f1955b,2024-12-06 15:36:22,Food & Dining,Coffee,Dunkin,Coffee purchase at Dunkin,Google Pay,Cash Wallet,,3,0.24,0.56,3.8,USD,FALSE,App,Android,Somerville,MA,USA,FALSE,,FALSE,,,"monthly,dining"
1658c93c-76e9-419d-971e-533290f53aa3,2024-12-07 10:18:00,Food & Dining,Groceries,Costco,Bulk Groceries (monthly stock-up) - Costco,Visa Credit Card,Credit Card - Visa,7153,180,14.43,0,194.43,USD,FALSE,Online,Web,Cambridge,MA,USA,TRUE,Bulk Groceries (monthly stock-up),FALSE,,Recurring payment,"recurring,subscription"
3ea6d1bd-0ca8-4748-b8da-7a689d7da095,2024-12-07 17:12:40,Shopping,Home Goods,Home Depot,Home Goods expense,Amex Credit Card,Credit Card - Visa,2536,191.42,12.42,0,203.84,USD,FALSE,In-Store,Android,Philadelphia,PA,USA,FALSE,,FALSE,,,"home,clothes,monthly"
ced0a9bf-ca6c-4e25-9b68-f729d3b6399d,2024-12-08 15:21:16,Transportation,Public Transit,Uber,Public Transit expense,UPI,Credit Card - Amex,0895,11.7,0,0,11.7,USD,FALSE,App,Android,Miami,FL,USA,FALSE,,FALSE,,,"promo,travel,car"
3b23b2d5-ff74-46f2-a158-a62bc2fb197e,2024-12-08 19:37:39,Shopping,Electronics,Apple Store,Paid Apple Store for electronics,Apple Pay,Credit Card - Amex,5215,243.68,19.92,0,263.6,USD,FALSE,App,Web,Tacoma,WA,USA,FALSE,,FALSE,,,"home,clothes,monthly"
d30ba595-3a71-48f9-b80e-3f573e6e60c5,2024-12-08 20:43:29,Personal,Salon,Nail Spa,Personal: Salon,Google Pay,Credit Card - Visa,0383,26.72,2.04,0,28.76,USD,FALSE,App,Android,Houston,TX,USA,FALSE,,TRUE,,,"selfcare,errands,monthly"
f9d6679a-5853-4317-8930-89ddec245fd0,2024-12-09 10:19:13,Housing,Utilities,Google Fiber,Google Fiber - utilities,Apple Pay,Credit Card - Visa,7240,105.9,0,0,105.9,USD,FALSE,In-Store,iPhone,Tampa,FL,USA,FALSE,,TRUE,,,"gift,home"
57a345f0-26b8-4d58-8ebd-912f0fea8b03,2024-12-09 10:37:53,Food & Dining,Groceries,Whole Foods,Paid Whole Foods for groceries,Amex Credit Card,Credit Card - Mastercard,7262,53.99,3.62,0,57.61,USD,FALSE,In-Store,Android,Los Angeles,CA,USA,FALSE,,FALSE,ee361dc2-7b86-4133-aec3-bf7a8cf2361e,,"promo,meal,dining"
54c6b5e2-8f25-455c-81ef-9b7cbaa4ebb1,2024-12-09 10:50:06,Education,Books,Amazon Books,Amazon Books - books,Mastercard Debit,Credit Card - Amex,1989,25.16,1.45,0,26.61,USD,FALSE,App,Web,Somerville,MA,USA,FALSE,,FALSE,,,"learning,promo"
3d732a3f-8ca8-4756-8f70-a7a829e62c32,2024-12-09 18:53:33,Education,Courses,Udemy,Courses purchase at Udemy,Mastercard Debit,Credit Card - Mastercard,5767,143.59,0,0,143.59,USD,FALSE,App,Android,New York,NY,USA,FALSE,,FALSE,,,"books,courses"
